ID	Description	Length	GC
CP021359.1	Acidovorax  sp.  NA2  complete  genome	3986972	64.1863800398
CP021360.1	Acidovorax  sp.  NA2  plasmid  pACNA2.1  complete  sequence	71051	61.2545917721
CP012513.1	Salmonella  enterica  subsp.  enterica  serovar  Thompson  strain  RM1984  complete  genome	4708710	52.2463902003
CP020478.1	Campylobacter  helveticus  strain  ATCC  51209  complete  genome	1758726	34.6239266378
CP020479.1	Campylobacter  helveticus  strain  ATCC  51209  plasmid  pHELV-1  complete  sequence	72019	30.2073064053
CP020480.1	Campylobacter  helveticus  strain  ATCC  51209  plasmid  pHELV-2  complete  sequence	34012	30.0952604963
CP020481.1	Campylobacter  helveticus  strain  ATCC  51209  plasmid  pHELV-3  complete  sequence	3279	32.8148825862
CP020482.1	Campylobacter  helveticus  strain  ATCC  51209  plasmid  pHELV-4  complete  sequence	1698	32.4499411072
CP020483.1	Campylobacter  helveticus  strain  ATCC  51209  plasmid  pHELV-5  complete  sequence	1761	30.4940374787
CP001630.1	Actinosynnema  mirum  DSM  43827  complete  genome	8248144	73.708873172
CP007145.1	Hymenobacter  swuensis  DY53  complete  genome	4904241	59.6731278092
CP007144.1	Hymenobacter  swuensis  DY53  plasmid  pHsw1  complete  sequence	299298	59.7732026275
CP007143.1	Hymenobacter  swuensis  DY53  plasmid  pHsw2  complete  sequence	41562	53.2650016842
CP007146.1	Hymenobacter  swuensis  DY53  plasmid  pHsw3  complete  sequence	6969	56.7513273066
CP002536.1	Deinococcus  proteolyticus  MRP  complete  genome	2147060	66.1626596369
CP002537.1	Deinococcus  proteolyticus  MRP  plasmid  pDEIPR01  complete  sequence	314518	66.4661482014
CP002538.1	Deinococcus  proteolyticus  MRP  plasmid  pDEIPR02  complete  sequence	195800	61.4269662921
CP002539.1	Deinococcus  proteolyticus  MRP  plasmid  pDEIPR03  complete  sequence	132270	66.1351780449
CP002540.1	Deinococcus  proteolyticus  MRP  plasmid  pDEIPR04  complete  sequence	97188	59.2058690373
CP017444.1	Escherichia  coli  O157:H7  strain  8368  complete  genome	5437532	50.5164291447
CP017445.1	Escherichia  coli  O157:H7  strain  8368  plasmid  pO157  complete  sequence	92726	47.6026141535
CP015578.1	Campylobacter  lanienae  NCTC  13004  complete  genome	1594554	34.5978875598
CP002956.1	Yersinia  pestis  A1122  complete  genome	4553770	47.5825085588
CP002957.1	Yersinia  pestis  A1122  plasmid  complete  sequence	96210	50.2276270658
CP002958.1	Yersinia  pestis  A1122  plasmid  complete  sequence	8431	44.0161309453
CP000513.1	Dichelobacter  nodosus  VCS1703A  complete  genome	1389350	44.3957246194
CP008712.1	Bacillus  cereus  strain  FT9  complete  genome	5223665	35.5437417981
CP019458.1	Streptomyces  autolyticus  strain  CGMCC0516  complete  genome	10029028	71.1438835349
CP019459.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed2  complete  sequence	46799	70.9395499904
CP019460.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed3  complete  sequence	30888	87.4773374773
CP019461.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed4  complete  sequence	15583	70.904190464
CP019462.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed5  complete  sequence	15584	70.9188911704
CP019463.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed6  complete  sequence	15586	70.9097908379
CP019464.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed7  complete  sequence	15601	70.9441702455
CP019465.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed8  complete  sequence	15591	83.2852286576
CP010178.1	Escherichia  coli  strain  H15  complete  genome	4741552	50.8218406125
CP010179.1	Escherichia  coli  strain  H15  plasmid  A  complete  genome	116417	50.7262685003
CP011305.1	Stenotrophomonas  maltophilia  strain  ISMMS2  complete  genome	4509724	66.4474145203
CP006877.1	Rhizobium  gallicum  bv.  gallicum  R602  complete  genome	4133237	59.9726558143
CP006878.1	Rhizobium  gallicum  bv.  gallicum  R602  plasmid  pRgalR602a  complete  sequence	203748	58.597385005
CP006879.1	Rhizobium  gallicum  bv.  gallicum  R602  plasmid  pRgalR602b  complete  sequence	507254	58.2023995868
CP006880.1	Rhizobium  gallicum  bv.  gallicum  R602  plasmid  pRgalR602c  complete  sequence	2466951	59.3737775902
CP012089.1	Bordetella  pertussis  strain  J169  complete  genome	4102567	67.7050003083
CP004348.1	Beta  proteobacterium  CB  complete  genome	2045720	46.0889075729
CP021207.1	Escherichia  coli  strain  strain  Z247  complete  genome	5013813	50.61114166
CP021208.1	Escherichia  coli  strain  strain  Z247  plasmid  p2474-3  complete  sequence	86725	49.5462669357
CP021209.1	Escherichia  coli  strain  strain  Z247  plasmid  p2474-MCR1  complete  sequence	223982	45.8295755909
CP021210.1	Escherichia  coli  strain  strain  Z247  plasmid  p2474-NDM1  complete  sequence	75553	50.7775998306
CP016286.1	Rhizobium  leguminosarum  strain  Vaf10  complete  genome	5035299	60.9280799412
CP016287.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed1  complete  sequence	1254530	59.9532892797
CP016289.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed2  complete  sequence	622622	60.4949712667
CP016290.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed3  complete  sequence	557598	58.4924981797
CP016292.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed4  complete  sequence	309378	60.1600630943
CP016293.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed5  complete  sequence	274981	61.3886050309
CP016291.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed6  complete  sequence	265603	61.341551112
CP016288.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed7  complete  sequence	247808	58.8818762913
CP015074.2	Escherichia  coli  strain  Ecol_745  complete  genome	4977366	50.7500151687
CP015075.2	Escherichia  coli  strain  Ecol_745  plasmid  pEC745_OXA48  complete  sequence	63544	51.2070376432
CP008923.1	Corynebacterium  pseudotuberculosis  strain  CS_10  complete  genome	2338144	52.1854513666
CP007757.1	Halomonas  campaniensis  strain  LS21  complete  genome	4074048	52.6486678606
CP013070.1	Sphingobium  indicum  B90A  complete  genome	3654322	64.9832992276
CP013071.1	Sphingobium  indicum  B90A  plasmid  pSRL1  complete  sequence	139218	64.9025269721
CP013072.1	Sphingobium  indicum  B90A  plasmid  pSRL2  complete  sequence	108430	66.719542562
CP013073.1	Sphingobium  indicum  B90A  plasmid  pSRL3  complete  sequence	43761	63.2823747172
CP010186.1	Escherichia  coli  strain  M6  complete  genome	5146228	50.5149013996
CP010187.1	Escherichia  coli  strain  M6  plasmid  A  complete  genome	146575	49.05952584
CP010188.1	Escherichia  coli  strain  M6  plasmid  B  complete  genome	6039	45.1399238284
CP010189.1	Escherichia  coli  strain  M6  plasmid  C  complete  genome	6038	49.2712818814
CP010190.1	Escherichia  coli  strain  M6  plasmid  D  complete  genome	5283	46.8294529623
FO681494.1	Xanthomonas  fuscans  subsp.  fuscans  str.  4834-R  chromosome  complete  genome	4981995	64.8137744016
FO681495.1	Xanthomonas  fuscans  subsp.  fuscans  str.  4834-R  plasmid  pla  complete  genome	45224	61.3169998231
FO681496.1	Xanthomonas  fuscans  subsp.  fuscans  str.  4834-R  plasmid  plb  complete  genome	19514	60.6385159373
FO681497.1	Xanthomonas  fuscans  subsp.  fuscans  str.  4834-R  plasmid  plc  complete  genome	41950	60.0
CP008699.1	Candidatus  Hodgkinia  cicadicola  isolate  TETULN  complete  genome	150297	46.385490063
CP019913.2	Desulfococcus  multivorans  strain  DSM  2059  complete  genome	4455976	56.829435347
CP004054.2	Pseudomonas  aeruginosa  PA1  complete  genome	6498072	66.3534814634
CP014224.1	Wenyingzhuangia  fucanilytica  strain  CZ1127  complete  genome	3427057	31.6353652711
HG825990.3	Coxiella  burnetii  Cb175_Guyana  complete  genome	1989565	42.637963575
LN833191.1	Coxiella  burnetii  Cb175_Guyana  plasmid  QpH1  complete  sequence	37388	39.301380122
CP019409.1	Salmonella  enterica  subsp.  enterica  serovar  Djakarta  str.  S-1087  complete  genome	4668861	52.3383754625
CP003866.1	Borrelia  garinii  NMJW1  complete  genome	902789	28.3870317427
AP008231.1	Synechococcus  elongatus  PCC  6301  DNA  complete  genome	2696255	55.4843291899
CP001654.1	UNVERIFIED:  Dickeya  dadantii  Ech703  complete  genome	4679450	55.0150765581
CP015438.1	Anoxybacillus  amylolyticus  strain  DSM  15939  complete  genome	2834744	43.6860612457
CP015439.1	Anoxybacillus  amylolyticus  strain  DSM  15939  plasmid  pDSM15939_1  complete  sequence	258230	43.1510668784
CP015440.1	Anoxybacillus  amylolyticus  strain  DSM  15939  plasmid  pDSM15939_2  complete  sequence	65295	42.4320392067
CP002481.1	Granulicella  tundricola  MP5ACTX9  plasmid  pACIX901  complete  sequence	475658	59.5648554213
CP002483.1	Granulicella  tundricola  MP5ACTX9  plasmid  pACIX903  complete  sequence	188167	55.9433907114
CP002484.1	Granulicella  tundricola  MP5ACTX9  plasmid  pACIX904  complete  sequence	115493	53.2794195319
CP002485.1	Granulicella  tundricola  MP5ACTX9  plasmid  pACIX905  complete  sequence	115221	56.3543104122
CP002482.1	Granulicella  tundricola  MP5ACTX9  plasmid  pACIX902  complete  sequence	300292	59.4101740972
CP002480.1	Granulicella  tundricola  MP5ACTX9  complete  genome	4309153	60.513887532
AE017245.1	Mycoplasma  synoviae  53  complete  genome	799476	28.4951643326
CP013944.1	Piscirickettsia  salmonis  strain  PSCGR01  complete  genome	3167361	39.7379079934
CP013945.1	Piscirickettsia  salmonis  strain  PSCGR01  plasmid  pPSCRG01-4  complete  sequence	57427	37.2734079788
CP013946.1	Piscirickettsia  salmonis  strain  PSCGR01  plasmid  pPsCRG01-1  complete  sequence	179831	38.883729724
CP013947.1	Piscirickettsia  salmonis  strain  PSCGR01  plasmid  pPsCRG01-2  complete  sequence	33556	40.6007867445
CP013948.1	Piscirickettsia  salmonis  strain  PSCGR01  plasmid  pPsCRG01-3  complete  sequence	51569	39.0544707091
CP013244.1	Caulobacteraceae  bacterium  OTSz_A_272  complete  genome	3732719	61.5005576364
CP011096.1	Mycoplasma  synoviae  ATCC  25204  complete  genome	846495	28.3448809503
CP000943.1	Methylobacterium  sp.  4-46  complete  genome	7659055	71.5830869474
CP000944.1	Methylobacterium  sp.  4-46  plasmid  pM44601  complete  sequence	57951	65.1136304809
CP000945.1	Methylobacterium  sp.  4-46  plasmid  pM44602  complete  sequence	20019	59.1587991408
CP020906.1	Rhizobium  etli  strain  NXC12  complete  genome	4297568	61.3218452855
CP020907.1	Rhizobium  etli  strain  NXC12  plasmid  pRetNXC12a  complete  sequence	182413	61.7625936748
CP020908.1	Rhizobium  etli  strain  NXC12  plasmid  pRetNXC12b  complete  sequence	250162	61.4981491993
CP020909.1	Rhizobium  etli  strain  NXC12  plasmid  pRetNXC12c  complete  sequence	505136	61.7237733996
CP020910.1	Rhizobium  etli  strain  NXC12  plasmid  pRetNXC12d  complete  sequence	543095	58.2933004355
CP020911.1	Rhizobium  etli  strain  NXC12  plasmid  pRetNXC12e  complete  sequence	978479	60.7394742248
CP012502.1	Bacillus  beveridgei  strain  MLTeJB  complete  genome	3582268	46.0786853468
CP018151.1	Microbacterium  sp.  1.5R  complete  genome	3620317	68.1413257458
AY305378.1	Ralstonia  eutropha  H16  megaplasmid  pHG1  complete  sequence	452156	62.3081414379
CP017694.1	Geobacillus  thermodenitrificans  strain  KCTC3902  complete  genome	3505276	49.1086864487
CP021677.1	Bacillus  licheniformis  strain  SRCM100027  complete  genome	4326347	46.1034447769
CP018614.1	Lactobacillus  delbrueckii  subsp.  indicus  strain  JCM  15610  complete  genome	1967220	49.4585760617
CP018612.1	Lactobacillus  delbrueckii  subsp.  indicus  strain  JCM  15610  plasmid  pLD01  complete  sequence	41771	44.4638624883
CP018613.1	Lactobacillus  delbrueckii  subsp.  indicus  strain  JCM  15610  plasmid  pLD02  complete  sequence	12870	44.9883449883
CP017665.1	Citrobacter  koseri  isolate  0123A_53_520  complete  genome	4752495	53.9146700838
CP011994.1	Ectothiorhodospira  sp.  BSL-9  complete  genome	3550080	62.9536799171
CP014028.1	Achromobacter  xylosoxidans  strain  FDAARGOS_150  complete  genome	6263082	67.8147276373
CP010520.1	Clostridium  botulinum  strain  NCTC  8266  complete  genome	3611897	27.3537700549
CP000153.1	Sulfurimonas  denitrificans  DSM  1251  complete  genome	2201561	34.4619567661
CP012396.1	Salmonella  enterica  strain  FORC_019  complete  genome	4680751	52.1778236014
CP012397.1	Salmonella  enterica  strain  FORC_019  plasmid  pFORC19  complete  sequence	116939	51.9903539452
CP002377.1	Vibrio  furnissii  NCTC  11218  chromosome  1  complete  sequence	3294546	50.7346991057
CP002378.1	Vibrio  furnissii  NCTC  11218  chromosome  2  complete  sequence	1621862	50.5459157438
CP008884.1	Dyella  japonica  A8  complete  genome	4831185	64.9673113325
CP010888.1	Peptoclostridium  difficile  strain  08ACD0030  complete  genome	4167076	28.8162730893
CP013483.1	Escherichia  coli  strain  Y5  complete  genome	4839266	50.8116933436
CP006006.1	Campylobacter  jejuni  32488  complete  sequence	1702398	30.4916946566
CP007790.1	Corynebacterium  marinum  DSM  44953  complete  genome	2607268	68.0519992575
CP007792.1	Corynebacterium  marinum  DSM  44953  plasmid  pCmarinum1  complete  sequence	96094	62.8790559244
CP007791.1	Corynebacterium  marinum  DSM  44953  plasmid  pCmarinum2  complete  sequence	25857	55.6677108713
CP001019.1	Coxiella  burnetii  CbuG_Q212  complete  genome	2008870	42.6331221035
AP011940.1	Helicobacter  pylori  F16  DNA  complete  genome	1575399	38.8844984667
CP013459.1	Burkholderia  stagnalis  strain  MSMB735WGS  chromosome  1  complete  sequence	3703595	67.6570197335
CP013461.1	Burkholderia  stagnalis  strain  MSMB735WGS  chromosome  2  complete  sequence	3001569	67.5604991923
CP013460.1	Burkholderia  stagnalis  strain  MSMB735WGS  chromosome  3  complete  sequence	878643	67.9428391281
CP001634.1	Kosmotoga  olearia  TBF  19.5.1  complete  genome	2302126	41.5459883603
BA000039.2	Thermosynechococcus  elongatus  BP-1  DNA  complete  genome	2593857	53.9179299399
CP014352.1	Propionibacterium  acidipropionici  strain  ATCC  55737  complete  genome	3704826	68.6942112801
CP014353.1	Propionibacterium  acidipropionici  strain  ATCC  55737  plasmid  complete  sequence	2365	67.7801268499
CU234118.1	Bradyrhizobium  sp.  ORS278  complete  sequence	7456587	65.5103869907
CP021145.1	Vibrio  campbellii  strain  LA16-V1  chromosome  I  complete  sequence	3579637	45.5914943331
CP021146.1	Vibrio  campbellii  strain  LA16-V1  chromosome  II  complete  sequence	2230177	45.41119382
CP021147.1	Vibrio  campbellii  strain  LA16-V1  plasmid  pLA16-1  complete  sequence	109793	48.4766788411
CP021148.1	Vibrio  campbellii  strain  LA16-V1  plasmid  pLA16-2  complete  sequence	73461	45.7589741495
CP021149.1	Vibrio  campbellii  strain  LA16-V1  plasmid  pLA16-3  complete  sequence	67308	42.4228917811
CP021150.1	Vibrio  campbellii  strain  LA16-V1  plasmid  pLA16-4  complete  sequence	63992	45.0665708214
CP000026.1	Salmonella  enterica  subsp.  enterica  serovar  Paratyphi  A  str.  ATCC  9150  complete  genome	4585229	52.1643520967
CP009623.1	Staphylococcus  agnetis  strain  908  complete  genome	2474434	35.7659973958
CP009624.1	Staphylococcus  agnetis  strain  908  plasmid  unamed  complete  sequence	28965	28.5586052132
CP013149.1	Lactobacillus  plantarum  strain  MF1298  complete  genome	3235952	44.5994872606
CP013150.1	Lactobacillus  plantarum  strain  MF1298  plasmid  pMF1298-1  complete  sequence	63114	41.1382577558
CP013151.1	Lactobacillus  plantarum  strain  MF1298  plasmid  pMF1298-2  complete  sequence	55699	40.0545790768
CP015896.1	Lactococcus  lactis  subsp.  lactis  strain  229  complete  genome	2468447	35.1880757415
CP016694.1	Lactococcus  lactis  subsp.  lactis  strain  229  plasmid  p229A  complete  sequence	56368	34.81407891
CP016695.1	Lactococcus  lactis  subsp.  lactis  strain  229  plasmid  p229B  complete  sequence	33280	37.3888221154
CP016696.1	Lactococcus  lactis  subsp.  lactis  strain  229  plasmid  p229C  complete  sequence	30272	35.151294926
CP016697.1	Lactococcus  lactis  subsp.  lactis  strain  229  plasmid  p229D  complete  sequence	6153	35.8849341784
CP016698.1	Lactococcus  lactis  subsp.  lactis  strain  229  plasmid  p229E  complete  sequence	39612	32.4043219226
CP009571.1	Sphingomonas  taxi  strain  ATCC  55669  complete  genome	3859099	68.0014946494
CP009572.1	Sphingomonas  taxi  strain  ATCC  55669  plasmid  STP1  complete  sequence	163311	66.6874858399
CP009573.1	Sphingomonas  taxi  strain  ATCC  55669  plasmid  STP2  complete  sequence	39492	62.3062898815
CP000089.1	Dechloromonas  aromatica  RCB  complete  genome	4501104	59.2472202375
CP010298.1	Staphylococcus  aureus  strain  26b_MRSA  complete  genome	2872779	32.7502742118
CP004057.1	Shigella  flexneri  Shi06HN006  complete  genome	4620903	50.8704251096
CP003789.1	Liberibacter  crescens  BT-1  complete  genome	1504659	35.3554526308
CP017181.1	Enterobacter  kobei  strain  DSM  13645  complete  genome	4880257	54.9541140969
CP017182.1	Enterobacter  kobei  strain  DSM  13645  plasmid  pDSMZ13645  complete  sequence	47221	50.0243535715
CP008834.1	Burkholderia  pseudomallei  strain  BGR  chromosome  1  complete  sequence	4092738	67.852645344
CP008835.1	Burkholderia  pseudomallei  strain  BGR  chromosome  2  complete  sequence	3138647	68.5093927415
CP001819.1	Sanguibacter  keddieii  DSM  10542  complete  genome	4253413	71.886506201
AL445566.1	Mycoplasma  pulmonis  UAB  CTIP  complete  genome	963879	26.6365384037
CP003869.1	Dehalobacter  sp.  DCA  complete  genome	3069953	44.6065786675
CP009100.1	Mycobacterium  tuberculosis  strain  ZMC13-264  complete  genome	4411507	65.6117512678
