ID	Description	Length	GC
CP002417.1	Variovorax  paradoxus  EPS  complete  genome	6550056	66.4797217001
CP008804.1	Moraxella  catarrhalis  strain  25240  complete  genome	1941566	41.4853782977
AE009948.1	Streptococcus  agalactiae  2603V/R  complete  genome	2160267	35.6466122012
CP000263.1	Buchnera  aphidicola  BCc  complete  genome	416380	20.0970267544
CP012648.1	Streptococcus  gordonii  strain  KCOM  1506  (=  ChDC  B679)  complete  genome	2283306	40.5787047378
CP014835.1	Streptococcus  sp.  HTS9  complete  genome	2182100	39.2492553045
CP015117.1	Pseudomonas  aeruginosa  strain  ATCC  27853  complete  genome	6827737	66.1080677243
CP007618.1	Bacillus  anthracis  strain  2000031021  complete  genome	5236981	35.3825419645
CP012148.1	Lactobacillus  paracasei  strain  L9  complete  genome	3076437	46.3471866968
CP004006.1	Legionella  oakridgensis  ATCC  33761  =  DSM  21215  complete  genome	2722964	40.8776979791
CP011158.1	Moraxella  ovis  strain  199/55  complete  genome	2265514	45.3563297336
CP001878.2	Bacillus  pseudofirmus  OF4  complete  genome	3858997	40.2673544447
BX248583.1	Blochmannia  floridanus  complete  genome	705557	27.3831880344
CP011720.1	Bordetella  pertussis  strain  I113  complete  genome	4103237	67.7097618295
AP014649.1	Acinetobacter  baumannii  DNA  complete  genome  strain:  IOMTU  433	4000970	39.149406269
CP002874.1	Brachyspira  intermedia  PWS/A  complete  genome	3304788	27.2186597143
CR628336.1	Legionella  pneumophila  str.  Paris  complete  genome	3503610	38.3719363742
CP002857.1	Corynebacterium  resistens  DSM  45100  complete  genome	2601311	57.0919048126
CP006960.1	Bacillus  amyloliquefaciens  UMAF6614  complete  genome	4005145	46.4910508858
CP016364.1	Phaeobacter  sp.  P97  complete  genome	3653592	58.6358849045
CP002449.1	Alicycliphilus  denitrificans  BC  complete  genome	4637013	68.278458568
CP007391.1	Escherichia  coli  strain  ST540  complete  genome	4875682	51.0219288296
CP015727.1	Bacillus  cereus  strain  A1  complete  genome	5352307	35.2788806771
CP003184.1	Thermoanaerobacterium  saccharolyticum  JW/SL-YS485  complete  genome	2726530	35.2855094204
CP016647.1	Neisseria  meningitidis  strain  M22809  complete  genome	2182171	51.6278055203
CP010329.1	Mycobacterium  tuberculosis  strain  F1  complete  genome	4428621	65.6109204197
CP013873.1	Bordetella  pertussis  strain  F934  complete  genome	4105353	67.7076002965
CP003390.2	Methylophaga  nitratireducenticrescens  strain  JAM1  complete  genome	3137191	44.748598348
CP016913.1	Bacillus  amyloliquefaciens  strain  RD7-7  complete  genome	3688209	46.2526391536
CP006032.1	Propionibacterium  acnes  hdn-1  complete  genome	2494562	60.027652149
CP013749.1	Lactobacillus  plantarum  strain  KP  complete  genome	3418468	44.4331495863
CP002959.1	Turneriella  parva  DSM  21527  complete  genome	4384015	53.6347845525
CP021061.1	Bacillus  thuringiensis  strain  ATCC  10792  complete  genome	5427594	35.3174537373
AE017180.2	Geobacter  sulfurreducens  PCA  complete  genome	3814128	60.9374934454
CP006366.1	Streptococcus  pyogenes  HSC5  complete  genome	1818351	38.542998574
CP002487.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  ST4/74  complete  genome	4878013	52.1833582649
CP003696.1	Corynebacterium  terpenotabidum  Y-11  complete  genome	2751233	67.0175881141
CP018467.1	Xanthomonas  euvesicatoria  strain  LMG930  complete  genome	5079107	64.7161597501
CP009887.1	Cellulophaga  baltica  NN016038  complete  genome	4560540	34.6697101659
CP012098.1	Anaerostipes  hadrus  strain  BPB5  complete  genome	3172613	37.2836207883
CP013222.1	Salmonella  enterica  subsp.  enterica  serovar  Anatum  strain  GT-01  complete  genome	4879815	52.3153439218
CP018190.1	Granulibacter  bethesdensis  strain  NIH5.1  complete  genome	2709750	59.072312944
FM209186.1	Pseudomonas  aeruginosa  LESB58  complete  genome  sequence	6601757	66.2973811366
CP014282.1	Bacillus  thuringiensis  strain  Bt185  complete  genome	5243635	35.3230535688
CP011078.1	Yersinia  ruckeri  strain  Big  Creek  74  complete  genome	3699725	47.6357567116
CP007753.1	Prochlorococcus  sp.  MIT  0604  complete  genome	1780061	31.1734822571
CP013178.1	Aeromonas  hydrophila  strain  JBN2301  complete  genome	5127362	60.769241571
CP010252.1	Bordetella  pertussis  strain  I469  complete  genome	4111656	67.7017483953
CP017114.1	Cobetia  marina  strain  JCM  21022  complete  genome	4176400	62.4432046739
CP018845.1	Herbaspirillum  frisingense  strain  AA6  complete  genome	5445269	65.0967472865
CP007773.1	Campylobacter  subantarcticus  LMG  24377  complete  genome	1852995	29.7519960928
CP018809.1	Lactobacillus  jensenii  strain  SNUV360  complete  genome	1672949	34.4379894426
CP019615.1	Listeria  monocytogenes  strain  10-092876-0168  complete  genome	3072093	37.913988932
CP011664.1	Streptomyces  sp.  Mg1  complete  genome	7868178	72.2583678204
CP010976.1	Paenibacillus  sp.  IHBB  10380  complete  genome	5770242	41.338283559
CP003029.1	Rhodothermus  marinus  SG0.5JP17-172  complete  genome	3225536	64.4193709201
HF952105.1	Streptococcus  agalactiae  ILRI005  complete  genome	2109759	35.4278379663
CP019952.1	Pseudomonas  parafulva  strain  PRS09-11288  complete  genome	4690783	61.7105928797
CP011238.1	Bordetella  pertussis  strain  H911  complete  genome	4102182	67.7105501414
CP006709.2	Campylobacter  jejuni  subsp.  jejuni  00-2544  complete  genome	1719532	30.5100457566
HE601954.1	Chlamydia  trachomatis  L2/25667R  complete  genome	1038839	41.3291183716
CP012028.1	Neisseria  gonorrhoeae  strain  35/02  complete  genome	2173235	52.5971190414
AP014520.1	Aggregatibacter  actinomycetemcomitans  NUM4039  DNA  complete  genome	2382853	44.3386981908
CP011367.1	Thioalkalivibrio  versutus  strain  D301  complete  genome	2969361	66.0312437592
HE579059.1	Staphylococcus  aureus  subsp.  aureus  ST228  complete  genome  isolate  10388	2759510	32.8509409279
CP020038.1	Cellvibrionaceae  bacterium  017  complete  genome	6878829	40.9728167396
CP003742.1	Octadecabacter  arcticus  238  complete  genome	5200279	55.256708342
CP010522.1	Liberibacter  crescens  strain  BT-0  complete  genome	1522119	35.404064991
AP014631.1	Mycoplasma  canadense  DNA  complete  genome  strain:  HAZ360_1	693241	24.3434822811
CP001001.1	Methylobacterium  radiotolerans  JCM  2831  complete  genome	6077833	71.5020797709
CP010200.1	Escherichia  coli  strain  M10  complete  genome	4821620	50.8572222614
CP002633.1	Streptococcus  suis  ST3  complete  genome	2028815	41.299477774
CP001974.1	Bacillus  anthracis  str.  A16R  complete  genome	5227683	35.3794023088
CP002198.1	Cyanothece  sp.  PCC  7822  complete  genome	6091620	40.2225516365
CP000096.1	Chlorobium  luteolum  DSM  273  complete  genome	2364842	57.3300457282
CP001859.1	Acidaminococcus  fermentans  DSM  20731  complete  genome	2329769	55.8427037187
FO082060.1	Methylomicrobium  alcaliphilum  str.  20Z  chromosome  complete  genome	4668296	48.7459235661
CP020330.1	Martelella  mediterranea  DSM  17316  strain  MACL11  complete  genome	4671477	62.5226668139
CP001361.1	Bifidobacterium  bifidum  BGN4  complete  genome	2223664	62.6482238324
CP003835.1	Candidatus  Portiera  aleyrodidarum  BT-QVLC  complete  genome	357472	26.1223256647
CP018194.1	Granulibacter  bethesdensis  strain  NIH8.1  complete  genome	2738877	59.1734130448
CP002131.1	Thermosediminibacter  oceani  DSM  16646  complete  genome	2280035	46.8201146035
CP011217.1	Streptococcus  thermophilus  strain  SMQ-301  complete  genome	1861792	39.0744508517
CP014967.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  CDC  2011K-1702  complete  genome	4906321	52.1156483646
CP003796.1	Chlamydia  psittaci  WC  complete  genome	1172265	39.0787919114
CP009720.1	Bacillus  thuringiensis  strain  HD682  complete  genome	5213295	35.4659385283
CP009706.1	Hafnia  alvei  FB1  complete  genome	4712721	48.9902754693
CP013085.1	Bordetella  pertussis  strain  H706  complete  genome	4105094	67.7072437318
CP006777.1	Clostridium  beijerinckii  ATCC  35702  complete  genome	5999050	29.8541102341
AM884177.2	Chlamydia  trachomatis  L2b/UCH-1/proctitis  complete  genome	1038863	41.328356097
CP006246.1	Streptococcus  suis  T15  complete  genome	2240234	40.9921909943
HE717023.1	Halobacillus  halophilus  DSM  2266  complete  genome	4150632	41.8231247675
CP009482.1	Mycobacterium  avium  subsp.  avium  2285  (S)  complete  genome	5197664	69.1543162467
CP011124.1	Escherichia  coli  strain  USML2  complete  genome	4502758	50.7828535311
CP001794.1	Geobacillus  sp.  Y412MC61  complete  genome	3622844	52.4220474301
CP015207.1	Sporosarcina  ureae  strain  P8  complete  genome	3353765	41.2161257572
CP017598.1	Mycobacterium  tuberculosis  strain  Beijing-like/1104  complete  genome	4380156	65.5525282661
CP018725.1	Xanthomonas  vesicatoria  ATCC  35937  strain  LMG911  complete  genome	5110163	64.2621771556
CP002039.1	Herbaspirillum  seropedicae  SmR1  complete  genome	5513887	63.4045637859
AM849034.1	Clavibacter  michiganensis  subsp.  sepedonicus  complete  genome	3258645	72.5561698191
CP011116.1	Staphylococcus  haemolyticus  strain  Sh29/312/L2  complete  genome	2561368	32.7161891614
CP001344.1	Cyanothece  sp.  PCC  7425  complete  genome	5374574	50.7885462178
CP013685.1	Salmonella  enterica  subsp.  enterica  serovar  Newport  strain  0007-33  complete  genome	4846742	52.2123521326
CP015923.1	Salmonella  enterica  subsp.  enterica  serovar  Newport  str.  Levine  1  complete  genome	4841916	52.1421065545
CP002729.1	Escherichia  coli  UMNK88  complete  genome	5186416	50.7228498447
CP018156.1	Lactobacillus  delbrueckii  subsp.  lactis  strain  KCTC  3035  complete  genome	1972735	50.0197948533
CP001802.1	Gordonia  bronchialis  DSM  43247  complete  genome	5208602	67.0724121367
CP013888.1	Bordetella  pertussis  strain  J104  complete  genome	4108480	67.7048202742
CP013522.1	Rhizobium  phaseoli  strain  R744  complete  genome	4459165	61.6444558566
CP003700.1	Fusobacterium  nucleatum  subsp.  vincentii  3_1_36A2  complete  genome	2268272	27.1239075384
CP007668.1	Neisseria  meningitidis  M0579  complete  genome	2324822	51.367201446
CP011262.1	Mycoplasma  mycoides  subsp.  mycoides  strain  Ben181  complete  genome	1149615	23.9650665658
CP012040.1	Cyclobacterium  amurskyense  strain  KCTC  12363  complete  genome	6158829	38.3108055119
HF571988.1	Yersinia  enterocolitica  (type  O:5)  YE53/03  complete  genome	4940199	47.2998557346
CP001102.1	Candidatus  Amoebophilus  asiaticus  5a2  complete  genome	1884364	35.0450337621
CP007215.3	Enterobacter  sacchari  SP1  complete  genome	4902027	53.7441756237
HE601795.1	Chlamydia  trachomatis  L2b/8200/07  complete  genome	1038864	41.3284125737
CP001658.1	Mycobacterium  tuberculosis  KZN  1435  complete  genome	4398250	65.6141647246
BA000007.2	Escherichia  coli  O157:H7  str.  Sakai  DNA  complete  genome	5498450	50.5370604443
CP003839.1	Leuconostoc  gelidum  JB7  complete  genome	1893499	36.6771252586
CP013837.1	Escherichia  coli  strain  JJ1897  complete  genome	5174541	50.7091933371
CP001029.1	Methylobacterium  populi  BJ001  complete  genome	5800441	69.3901377499
CP003295.1	Streptococcus  infantarius  subsp.  infantarius  CJ18  complete  genome	1988420	37.5559992356
CP015432.1	[Haemophilus]  ducreyi  strain  GHA5  complete  genome	1738559	38.1802975913
CP013991.1	Corynebacterium  glutamicum  strain  USDA-ARS-USMARC-56828  complete  genome	3245395	54.1371697436
CP002421.1	Neisseria  meningitidis  M01-240149  complete  genome	2223518	51.4370920316
CP010086.2	Clostridium  beijerinckii  strain  NCIMB  14988  complete  genome	6485394	30.0022172901
CP003123.1	Bartonella  australis  Aust/NH1  complete  genome	1596490	41.8397860306
CP016678.1	Neisseria  meningitidis  strain  M25419  complete  genome	2189560	51.7147280732
CP003940.1	Cyanobacterium  stanieri  PCC  7202  complete  genome	3163381	38.6647071598
CP002083.1	Hyphomicrobium  denitrificans  ATCC  51888  complete  genome	3638969	60.8124169236
CP007221.1	Xanthomonas  oryzae  pv.  oryzicola  strain  CFBP7342  complete  genome	5080102	63.9653691993
CP000716.1	Thermosipho  melanesiensis  BI429  complete  genome	1915238	31.3998573545
CP014856.1	Lysinibacillus  sphaericus  III(3)7  complete  genome	4663526	37.3208383528
CP003218.1	Klebsiella  michiganensis  strain  KCTC  1686  complete  genome	5974109	56.048558873
CP003836.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  U288  complete  genome	4852606	52.1833010964
CP010781.1	Acinetobacter  baumannii  strain  A1  complete  genome	3909008	39.2934473401
AP013044.1	Tannerella  forsythia  3313  DNA  complete  genome	3350939	47.0657030761
AP014653.1	Staphylococcus  aureus  subsp.  aureus  DNA  complete  genome  strain:  TMUS2134	2770164	32.8284534778
CP011443.1	Bordetella  pertussis  strain  B3582  complete  genome	4104305	67.7085645438
CP003844.1	Alteromonas  macleodii  str.  'English  Channel  673'  complete  genome	4601785	44.8126107587
CP003410.1	Amycolatopsis  orientalis  HCCB10007  complete  genome	8948591	69.0062603152
FQ670178.1	Haemophilus  influenzae  F3031  complete  genome	1985832	38.2248347292
CP018256.1	Acinetobacter  baumannii  strain  AF-673  complete  genome	3982140	39.0155042264
CP001407.1	Bacillus  cereus  03BB102  complete  genome	5269628	35.4405092731
CP015764.1	Bordetella  pertussis  strain  VA-198  complete  genome	4128711	67.7009119796
CP015425.1	[Haemophilus]  ducreyi  strain  VAN2  complete  genome	1589620	37.9240321586
CP007312.2	Salmonella  enterica  subsp.  enterica  serovar  Enteritidis  str.  SA20094352  complete  genome	4685849	52.1649118442
CP011415.1	Streptococcus  pyogenes  strain  D471  complete  genome	1811968	38.6294349569
CP015124.1	Phaeobacter  gallaeciensis  strain  JL2886  complete  genome	4061725	61.5163015714
CP013831.1	Escherichia  coli  strain  CD306  complete  genome	5073822	50.8170566488
CP003026.1	Enterobacter  asburiae  LF7a  complete  genome	4812833	53.8503829242
CP006929.1	Dickeya  zeae  EC1  complete  genome	4532364	53.4304173275
CP011721.1	Bordetella  pertussis  strain  I127  complete  genome	4103220	67.7093599661
CP000724.1	Alkaliphilus  metalliredigens  QYMF  complete  genome	4929566	36.8220244947
CP016510.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  SH14-028  complete  genome	4747525	52.1889194896
CP015188.1	Corynebacterium  pseudotuberculosis  strain  39  complete  genome	2403579	52.0799607585
CP007805.1	Haemophilus  influenzae  CGSHiCZ412602  complete  genome	1811802	38.0669079734
CP019640.1	Planococcus  maritimus  strain  Y42  complete  genome	3718896	48.7540119433
CP002868.1	Treponema  caldarium  DSM  7334  complete  genome	3239340	45.5758889156
CP009771.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH33  complete  genome	5574202	57.2710317997
HG793133.1	Candidatus  Babela  massiliensis  strain  BABL1  complete  genome	1118422	27.3810779831
CP009935.1	Yersinia  pestis  Angola  complete  genome	4501786	47.5988640953
CP002118.1	Clostridium  acetobutylicum  EA  2018  complete  genome	3940230	30.9261895879
CP014314.1	Escherichia  coli  O157:H7  strain  JEONG-1266  complete  genome	5478683	50.4887944785
CP017711.1	Corynebacterium  pseudotuberculosis  strain  MEX1  complete  genome	2337090	52.1811312359
CP013984.1	Bacillus  subtilis  subsp.  inaquosorum  strain  DE111  complete  genome	4143890	43.8972800919
AE017243.1	Mycoplasma  hyopneumoniae  J  complete  genome	897405	28.5222391228
FP103042.2	Methylobacterium  extorquens  DM4  str.  DM4  chromosome  complete  genome	5943768	68.0879368105
CP013689.1	Streptococcus  infantarius  strain  ICDDRB-NRC-S5  complete  genome	1818293	37.7493066299
CP011913.1	Corynebacterium  ulcerans  FRC58  complete  genome	2542597	53.301958588
CP012331.1	Alcanivorax  xenomutans  strain  P40  complete  genome	4733951	61.4527062067
CP013930.1	Alteromonas  mediterranea  strain  U10  complete  genome	4618068	44.8408945039
CP015190.1	Corynebacterium  pseudotuberculosis  strain  46  complete  genome	2366565	52.0958012985
CP003297.1	Escherichia  coli  O104:H4  str.  2009EL-2050  complete  genome	5253138	50.7448500306
CP011321.1	Escherichia  coli  strain  SQ88  complete  genome	4610881	50.7799051851
CP019743.1	Lactobacillus  brevis  strain  TMW  1.2111  complete  genome	2571250	45.8110646573
CP002743.1	Bifidobacterium  breve  ACS-071-V-Sch8b  complete  genome	2327492	58.7269902539
CP001656.1	Paenibacillus  sp.  JDR-2  complete  genome	7184930	50.2781377132
CP019008.1	Escherichia  coli  strain  Ecol_AZ159  complete  genome	4926149	50.6554917442
CP002544.1	Odoribacter  splanchnicus  DSM  20712  complete  genome	4392288	43.3585411521
CP003263.1	Candidatus  Uzinura  diaspidicola  str.  ASNER  complete  genome	263431	30.1950036252
CP006986.1	Rhizobium  etli  bv.  mimosae  str.  IE4771  complete  genome	4475387	61.5273494784
CP012391.1	Neisseria  meningitidis  strain  DE8669  complete  genome	2230103	51.4210778605
