ID	Description	Length	GC
CP019317.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-5  complete  sequence	54047	57.1225044868
CP019318.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-6  complete  sequence	52013	60.2426316498
CP019319.1	Tateyamaria  omphalii  strain  DOK1-4  plasmid  pDOK1-4-7  complete  sequence	46261	65.2039514926
CP010164.1	Escherichia  coli  strain  H2  plasmid  A  complete  genome	29433	49.6653416233
CP010165.1	Escherichia  coli  strain  H2  plasmid  B  complete  genome	5023	45.3513836353
CP010166.1	Escherichia  coli  strain  H2  plasmid  C  complete  genome	11518	50.5903802744
CP019559.1	Escherichia  coli  strain  207  plasmid  unnamed  complete  sequence	277790	45.3256056734
CP009620.1	Vibrio  coralliilyticus  strain  RE98  plasmid  p319  complete  sequence	319400	50.1938008766
CP009619.1	Vibrio  coralliilyticus  strain  RE98  plasmid  p380  complete  sequence	380714	40.8156779105
CP008850.1	Acinetobacter  baumannii  strain  AC29  plasmid  pAC29a  complete  sequence	8737	34.3825111594
CP008851.1	Acinetobacter  baumannii  strain  AC29  plasmid  pAC29b  complete  sequence	74749	34.3456099747
CP009035.1	Xanthomonas  citri  subsp.  citri  strain  AW15  plasmid  pXCAW19  complete  sequence	18869	63.0717049128
CP009036.1	Xanthomonas  citri  subsp.  citri  strain  AW15  plasmid  pXCAW58  complete  sequence	58317	61.8533189293
AP014566.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  L-3553  plasmid  pST3553  DNA  complete  genome	132611	53.4133669153
CP012891.1	Lactobacillus  gallinarum  strain  HFD4  plasmid  pMKG01  complete  sequence	28564	33.0310880829
CP012892.1	Lactobacillus  gallinarum  strain  HFD4  plasmid  pMKG02  complete  sequence	17981	34.7533507591
CP012893.1	Lactobacillus  gallinarum  strain  HFD4  plasmid  pMKG03  complete  sequence	7010	34.4365192582
CP012895.1	Lactobacillus  gallinarum  strain  HFD4  plasmid  pMKG05  complete  sequence	2662	39.3313298272
CP012896.1	Lactobacillus  gallinarum  strain  HFD4  plasmid  pMKG06  complete  sequence	1401	45.4675231977
CP019627.1	Bacillus  sp.  275  plasmid  unnamed  complete  sequence	6389	43.2462044138
CP008996.1	Xanthomonas  citri  subsp.  citri  strain  MN12  plasmid  pXAC33  complete  sequence	33703	61.8639290271
CP008997.1	Xanthomonas  citri  subsp.  citri  strain  MN12  plasmid  pXAC64  complete  sequence	63721	61.3424145886
CP014775.1	Aeromonas  veronii  strain  AVNIH1  plasmid  pASP-a58  complete  sequence	198307	53.0717523839
CP015242.1	Escherichia  coli  strain  2013C-4465  plasmid  unnamed1  complete  sequence	66029	48.9406170016
CP016283.1	Cryobacterium  arcticum  strain  PAMC  27867  plasmid  pP27867_1  complete  sequence	117792	62.9176854116
CP016284.1	Cryobacterium  arcticum  strain  PAMC  27867  plasmid  pP27867_2  complete  sequence	58936	63.6571874576
CP016515.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  11-004736-1-7  plasmid  p11-004736-1-7_37  complete  sequence	37697	41.1783431042
CP016516.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  11-004736-1-7  plasmid  p11-004736-1-7_99  complete  sequence	98998	49.8959574941
CP019207.1	Salmonella  enterica  subsp.  enterica  serovar  Saintpaul  strain  CFSAN004174  plasmid  pCFSAN004174  complete  sequence	81410	50.1007247267
CP020732.1	Leuconostoc  mesenteroides  subsp.  mesenteroides  FM06  plasmid  pLm1  complete  genome	31104	36.0146604938
CP020733.1	Leuconostoc  mesenteroides  subsp.  mesenteroides  FM06  plasmid  pLm2  complete  genome	15285	39.1691200523
CP020734.1	Leuconostoc  mesenteroides  subsp.  mesenteroides  FM06  plasmid  pLm3  complete  genome	8768	35.2303832117
AP001071.1	Buchnera  aphidicola  str.  APS  (Acyrthosiphon  pisum)  plasmid  pLeu  DNA  complete  sequence	7786	26.7146159774
AP001070.1	Buchnera  aphidicola  str.  APS  (Acyrthosiphon  pisum)  plasmid  pTrp  DNA  complete  sequence	7258	30.6144943511
CP007038.1	Shigella  flexneri  G1663  plasmid  pG1663  complete  sequence	222586	45.8564330191
CP015580.1	Tatumella  citrea  strain  DSM  13699  plasmid  unnamed  complete  sequence	3786	32.5673534073
AE003850.3	Xylella  fastidiosa  9a5c  plasmid  pXF1.3  complete  sequence	1286	55.5209953344
AE003851.1	Xylella  fastidiosa  9a5c  plasmid  pXF51  complete  sequence	51158	49.5680050041
CP013024.1	Escherichia  coli  strain  2009C-3133  plasmid  unnamed1  complete  sequence	120611	53.1999568862
CP013026.1	Escherichia  coli  strain  2009C-3133  plasmid  unnamed2  complete  sequence	63800	52.1065830721
CP013027.1	Escherichia  coli  strain  2009C-3133  plasmid  unnamed3  complete  sequence	174564	49.5021883092
CP013792.1	Piscirickettsia  salmonis  strain  AY6297B  plasmid  p1PS8  complete  sequence	188268	39.1404805915
CP013793.1	Piscirickettsia  salmonis  strain  AY6297B  plasmid  p2PS8  complete  sequence	60081	37.3345982923
CP013794.1	Piscirickettsia  salmonis  strain  AY6297B  plasmid  p3PS8  complete  sequence	33557	40.6234168728
CP013795.1	Piscirickettsia  salmonis  strain  AY6297B  plasmid  p4PS8  complete  sequence	45766	55.0408600271
CP013512.1	Rhizobium  sp.  N1314  plasmid  pRspN1314a  complete  sequence	162302	61.4225333021
CP013513.1	Rhizobium  sp.  N1314  plasmid  pRspN1314b  complete  sequence	336117	61.1367470256
CP013514.1	Rhizobium  sp.  N1314  plasmid  pRspN1314c  complete  sequence	433217	57.9298596315
CP013515.1	Rhizobium  sp.  N1314  plasmid  pRspN1314d  complete  sequence	488795	61.6467026054
CP013516.1	Rhizobium  sp.  N1314  plasmid  pRspN1314e  complete  sequence	506687	62.0033669701
CP021176.1	Escherichia  coli  strain  5CRE51  plasmid  p5CRE51-MCR-1  complete  sequence	60961	42.3565886386
CP009776.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH32  plasmid  pKPC-def  complete  sequence	115320	51.2495664239
CP009777.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH32  plasmid  pKPN-a68  complete  sequence	212192	52.7974664455
CP009778.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  KPNIH32  plasmid  pKPN-c8b  complete  sequence	15271	53.4739047869
CP021071.1	Mesorhizobium  sp.  WSM1497  plasmid  pWSM1497  complete  sequence	531629	60.0514644611
CP011009.1	Bacillus  simplex  strain  SH-B26  plasmid  pSHB26  complete  sequence	176219	36.3746247567
CP000443.1	Burkholderia  cepacia  AMMD  plasmid  1  complete  sequence	43581	65.7603083913
CP009044.1	Campylobacter  iguaniorum  strain  1485E  plasmid  pCIG1485E  complete  sequence	70030	33.1929173211
CP011287.1	Yersinia  enterocolitica  strain  KNG22703  plasmid  complete  sequence	69433	44.1850416949
CP009570.1	Salmonella  enterica  subsp.  enterica  serovar  Newport  str.  CVM  N1543  plasmid  pCVMN1543  complete  sequence	118585	52.0664502256
CP018433.1	Klebsiella  pneumoniae  strain  MNCRE53  plasmid  pMNCRE53_1  complete  sequence	15273	53.4734498789
CP018435.1	Klebsiella  pneumoniae  strain  MNCRE53  plasmid  pMNCRE53_2  complete  sequence	45289	47.3183333701
CP018436.1	Klebsiella  pneumoniae  strain  MNCRE53  plasmid  pMNCRE53_3  complete  sequence	52058	48.1386146222
CP018434.1	Klebsiella  pneumoniae  strain  MNCRE53  plasmid  pMNCRE53_4  complete  sequence	208225	52.8793372554
CP021348.1	Acinetobacter  baumannii  strain  B8300  plasmid  pB8300  complete  sequence	25150	35.3359840954
CP019173.1	Salmonella  enterica  subsp.  enterica  serovar  Saintpaul  strain  CFSAN004175  plasmid  pCFSAN004175  complete  sequence	81409	50.1001117813
FR824044.1	Streptococcus  gallolyticus  subsp.  gallolyticus  ATCC  BAA-2069  plasmid  pSGG1  complete  sequence  strain  ATCC  BAA-2069	20765	37.259812184
CP001045.1	Burkholderia  phymatum  STM815  plasmid  pBPHY01  complete  sequence	1904893	61.872924096
CP001046.1	Burkholderia  phymatum  STM815  plasmid  pBPHY02  complete  sequence	595108	59.181190641
AP010873.1	Candidatus  Ishikawaella  capsulata  Mpkobe  plasmid  pAst  DNA  complete  genome	9139	27.5741328373
CP009908.1	Lactobacillus  helveticus  strain  KLDS1.8701  plasmid  complete  sequence	10600	34.1037735849
CP002765.1	Lactobacillus  kefiranofaciens  ZW3  plasmid  pWW1  complete  sequence	194769	33.9828206747
CP002766.1	Lactobacillus  kefiranofaciens  ZW3  plasmid  pWW2  complete  sequence	46296	36.0247105581
CP003741.1	Octadecabacter  antarcticus  307  plasmid  pOA307_63  complete  sequence	62881	52.7917813012
CP018872.1	Acinetobacter  haemolyticus  strain  TJS01  plasmid  pAHTJS1  complete  sequence	56602	39.7777463694
CP018873.1	Acinetobacter  haemolyticus  strain  TJS01  plasmid  pAHTJS2  complete  sequence	39508	39.5388275792
CP010227.1	Escherichia  coli  strain  S1  plasmid  A  complete  sequence	5101	50.7155459714
CP011048.1	Cronobacter  sakazakii  strain  ATCC  29544  plasmid  CSK29544_1p  complete  sequence	93905	57.0161333262
CP011049.1	Cronobacter  sakazakii  strain  ATCC  29544  plasmid  CSK29544_2p  complete  sequence	4938	54.8805184285
CP011050.1	Cronobacter  sakazakii  strain  ATCC  29544  plasmid  CSK29544_3p  complete  sequence	53457	50.0701498401
CP012509.1	Piscirickettsia  salmonis  strain  PM32597B1  plasmid  pPSB1-1  complete  sequence	57431	37.2725531507
CP012510.1	Piscirickettsia  salmonis  strain  PM32597B1  plasmid  pPSB1-2  complete  sequence	51575	39.0576829859
CP012511.1	Piscirickettsia  salmonis  strain  PM32597B1  plasmid  pPSB1-3  complete  sequence	181035	38.9156792885
CP012512.1	Piscirickettsia  salmonis  strain  PM32597B1  plasmid  pPSB1-4  complete  sequence	33488	40.5667701863
CP019840.1	Enterobacter  cloacae  strain  R11  plasmid  pASM1  complete  sequence	85262	52.6271961718
CP019841.1	Enterobacter  cloacae  strain  R11  plasmid  pASM2  complete  sequence	79101	51.0006194612
CP019842.1	Enterobacter  cloacae  strain  R11  plasmid  pASM3  complete  sequence	11748	54.9795709908
CP019843.1	Enterobacter  cloacae  strain  R11  plasmid  pASM4  complete  sequence	4667	51.2320548532
CP015858.1	Lactobacillus  plantarum  strain  LZ227  plasmid  LZ227p1  complete  sequence	74177	41.3308707551
CP015860.1	Lactobacillus  plantarum  strain  LZ227  plasmid  LZ227p2  complete  sequence	52148	41.8309427015
CP015861.1	Lactobacillus  plantarum  strain  LZ227  plasmid  LZ227p3  complete  sequence	35461	39.6125320775
CP015859.1	Lactobacillus  plantarum  strain  LZ227  plasmid  LZ227p4  complete  sequence	93544	39.8903189943
CP015862.1	Lactobacillus  plantarum  strain  LZ227  plasmid  LZ227p5  complete  sequence	38212	39.8016329949
CP010107.1	Bacillus  thuringiensis  serovar  indiana  strain  HD521  plasmid  pBTHD521-1  complete  sequence	7042	29.451860267
CP010108.1	Bacillus  thuringiensis  serovar  indiana  strain  HD521  plasmid  pBTHD521-2  complete  sequence	49838	35.9083430314
CP010109.1	Bacillus  thuringiensis  serovar  indiana  strain  HD521  plasmid  pBTHD521-3  complete  sequence	71771	34.3718214878
CP010110.1	Bacillus  thuringiensis  serovar  indiana  strain  HD521  plasmid  pBTHD521-4  complete  sequence	71646	29.785333445
CP010111.1	Bacillus  thuringiensis  serovar  indiana  strain  HD521  plasmid  pBTHD521-5  complete  sequence	253580	33.0834450666
CP010112.1	Bacillus  thuringiensis  serovar  indiana  strain  HD521  plasmid  pBTHD521-6  complete  sequence	314883	31.9912475427
CP011375.1	Moraxella  bovoculi  strain  58069  plasmid  complete  sequence	50307	39.8155326297
FR667691.1	Listeria  monocytogenes  serotype  1-2c  str.  SLCC2372  plasmid  pLM1-2cUG1  complete  sequence	50100	35.4810379242
CP012188.1	Lactobacillus  paracasei  strain  CAUH35  plasmid  unnamed1  complete  sequence	73307	42.942693058
CP012189.1	Lactobacillus  paracasei  strain  CAUH35  plasmid  unnamed2  complete  sequence	47712	41.6205566734
CP012190.1	Lactobacillus  paracasei  strain  CAUH35  plasmid  unnamed3  complete  sequence	50420	43.0424434748
CP012191.1	Lactobacillus  paracasei  strain  CAUH35  plasmid  unnamed4  complete  sequence	31497	42.6739054513
CP006609.1	Salmonella  bongori  N268-08  plasmid  RM1  complete  sequence	89986	50.1666925966
CP000268.1	Rhodoferax  ferrireducens  T118  plasmid1  complete  sequence	257447	54.4104223394
CP021360.1	Acidovorax  sp.  NA2  plasmid  pACNA2.1  complete  sequence	71051	61.2545917721
CP020479.1	Campylobacter  helveticus  strain  ATCC  51209  plasmid  pHELV-1  complete  sequence	72019	30.2073064053
CP020480.1	Campylobacter  helveticus  strain  ATCC  51209  plasmid  pHELV-2  complete  sequence	34012	30.0952604963
CP020481.1	Campylobacter  helveticus  strain  ATCC  51209  plasmid  pHELV-3  complete  sequence	3279	32.8148825862
CP020482.1	Campylobacter  helveticus  strain  ATCC  51209  plasmid  pHELV-4  complete  sequence	1698	32.4499411072
CP020483.1	Campylobacter  helveticus  strain  ATCC  51209  plasmid  pHELV-5  complete  sequence	1761	30.4940374787
CP007144.1	Hymenobacter  swuensis  DY53  plasmid  pHsw1  complete  sequence	299298	59.7732026275
CP007143.1	Hymenobacter  swuensis  DY53  plasmid  pHsw2  complete  sequence	41562	53.2650016842
CP007146.1	Hymenobacter  swuensis  DY53  plasmid  pHsw3  complete  sequence	6969	56.7513273066
CP002537.1	Deinococcus  proteolyticus  MRP  plasmid  pDEIPR01  complete  sequence	314518	66.4661482014
CP002538.1	Deinococcus  proteolyticus  MRP  plasmid  pDEIPR02  complete  sequence	195800	61.4269662921
CP002539.1	Deinococcus  proteolyticus  MRP  plasmid  pDEIPR03  complete  sequence	132270	66.1351780449
CP002540.1	Deinococcus  proteolyticus  MRP  plasmid  pDEIPR04  complete  sequence	97188	59.2058690373
CP017445.1	Escherichia  coli  O157:H7  strain  8368  plasmid  pO157  complete  sequence	92726	47.6026141535
CP002957.1	Yersinia  pestis  A1122  plasmid  complete  sequence	96210	50.2276270658
CP002958.1	Yersinia  pestis  A1122  plasmid  complete  sequence	8431	44.0161309453
CP019459.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed2  complete  sequence	46799	70.9395499904
CP019460.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed3  complete  sequence	30888	87.4773374773
CP019461.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed4  complete  sequence	15583	70.904190464
CP019462.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed5  complete  sequence	15584	70.9188911704
CP019463.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed6  complete  sequence	15586	70.9097908379
CP019464.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed7  complete  sequence	15601	70.9441702455
CP019465.1	Streptomyces  autolyticus  strain  CGMCC0516  plasmid  unnamed8  complete  sequence	15591	83.2852286576
CP010179.1	Escherichia  coli  strain  H15  plasmid  A  complete  genome	116417	50.7262685003
CP006878.1	Rhizobium  gallicum  bv.  gallicum  R602  plasmid  pRgalR602a  complete  sequence	203748	58.597385005
CP006879.1	Rhizobium  gallicum  bv.  gallicum  R602  plasmid  pRgalR602b  complete  sequence	507254	58.2023995868
CP006880.1	Rhizobium  gallicum  bv.  gallicum  R602  plasmid  pRgalR602c  complete  sequence	2466951	59.3737775902
CP021208.1	Escherichia  coli  strain  strain  Z247  plasmid  p2474-3  complete  sequence	86725	49.5462669357
CP021209.1	Escherichia  coli  strain  strain  Z247  plasmid  p2474-MCR1  complete  sequence	223982	45.8295755909
CP021210.1	Escherichia  coli  strain  strain  Z247  plasmid  p2474-NDM1  complete  sequence	75553	50.7775998306
CP016287.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed1  complete  sequence	1254530	59.9532892797
CP016289.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed2  complete  sequence	622622	60.4949712667
CP016290.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed3  complete  sequence	557598	58.4924981797
CP016292.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed4  complete  sequence	309378	60.1600630943
CP016293.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed5  complete  sequence	274981	61.3886050309
CP016291.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed6  complete  sequence	265603	61.341551112
CP016288.1	Rhizobium  leguminosarum  strain  Vaf10  plasmid  unnamed7  complete  sequence	247808	58.8818762913
CP015075.2	Escherichia  coli  strain  Ecol_745  plasmid  pEC745_OXA48  complete  sequence	63544	51.2070376432
CP013071.1	Sphingobium  indicum  B90A  plasmid  pSRL1  complete  sequence	139218	64.9025269721
CP013072.1	Sphingobium  indicum  B90A  plasmid  pSRL2  complete  sequence	108430	66.719542562
CP013073.1	Sphingobium  indicum  B90A  plasmid  pSRL3  complete  sequence	43761	63.2823747172
CP010187.1	Escherichia  coli  strain  M6  plasmid  A  complete  genome	146575	49.05952584
CP010188.1	Escherichia  coli  strain  M6  plasmid  B  complete  genome	6039	45.1399238284
CP010189.1	Escherichia  coli  strain  M6  plasmid  C  complete  genome	6038	49.2712818814
CP010190.1	Escherichia  coli  strain  M6  plasmid  D  complete  genome	5283	46.8294529623
FO681495.1	Xanthomonas  fuscans  subsp.  fuscans  str.  4834-R  plasmid  pla  complete  genome	45224	61.3169998231
FO681496.1	Xanthomonas  fuscans  subsp.  fuscans  str.  4834-R  plasmid  plb  complete  genome	19514	60.6385159373
FO681497.1	Xanthomonas  fuscans  subsp.  fuscans  str.  4834-R  plasmid  plc  complete  genome	41950	60.0
LN833191.1	Coxiella  burnetii  Cb175_Guyana  plasmid  QpH1  complete  sequence	37388	39.301380122
CP015439.1	Anoxybacillus  amylolyticus  strain  DSM  15939  plasmid  pDSM15939_1  complete  sequence	258230	43.1510668784
CP015440.1	Anoxybacillus  amylolyticus  strain  DSM  15939  plasmid  pDSM15939_2  complete  sequence	65295	42.4320392067
CP002481.1	Granulicella  tundricola  MP5ACTX9  plasmid  pACIX901  complete  sequence	475658	59.5648554213
CP002483.1	Granulicella  tundricola  MP5ACTX9  plasmid  pACIX903  complete  sequence	188167	55.9433907114
CP002484.1	Granulicella  tundricola  MP5ACTX9  plasmid  pACIX904  complete  sequence	115493	53.2794195319
CP002485.1	Granulicella  tundricola  MP5ACTX9  plasmid  pACIX905  complete  sequence	115221	56.3543104122
CP002482.1	Granulicella  tundricola  MP5ACTX9  plasmid  pACIX902  complete  sequence	300292	59.4101740972
CP013945.1	Piscirickettsia  salmonis  strain  PSCGR01  plasmid  pPSCRG01-4  complete  sequence	57427	37.2734079788
CP013946.1	Piscirickettsia  salmonis  strain  PSCGR01  plasmid  pPsCRG01-1  complete  sequence	179831	38.883729724
CP013947.1	Piscirickettsia  salmonis  strain  PSCGR01  plasmid  pPsCRG01-2  complete  sequence	33556	40.6007867445
CP013948.1	Piscirickettsia  salmonis  strain  PSCGR01  plasmid  pPsCRG01-3  complete  sequence	51569	39.0544707091
CP000944.1	Methylobacterium  sp.  4-46  plasmid  pM44601  complete  sequence	57951	65.1136304809
CP000945.1	Methylobacterium  sp.  4-46  plasmid  pM44602  complete  sequence	20019	59.1587991408
